transaction_date,card_name,customer_id,account_number,merchant_name,mcc_code,transaction_amount
10/15/2021,Citi PremierMiles,C143894,A1234000102,Reliance Fresh,5812,33.89
12/20/2021,Citi PremierMiles,C107527,A1234000102,HPCL,4511,52.1
12/10/2021,Citi PremierMiles,C191500,A1234000102,Pantaloons,5732,81.29
2/6/2021,Citi PremierMiles,C108511,A1234000102,Airbnb,4121,39.28
4/27/2021,Citi PremierMiles,C170267,A1234000102,Booking.com,5941,13.67
3/23/2021,Citi PremierMiles,C170492,A1234000102,Vijay Sales,4511,85.93
10/1/2021,Citi PremierMiles,C113383,A1234000102,Vistara,5816,54.61
1/7/2021,Citi PremierMiles,C161396,A1234000102,Singapore Airlines,4722,32.22
1/27/2021,Citi PremierMiles,C107562,A1234000102,H&M,5814,94.46
10/18/2021,Citi PremierMiles,C178845,A1234000102,PVR Cinemas,5816,76.9
5/26/2021,Citi PremierMiles,C191071,A1234000102,Croma,5651,48.37
8/1/2021,Citi PremierMiles,C146025,A1234000102,MakeMyTrip,5541,41.58
9/29/2021,Citi PremierMiles,C176052,A1234000102,Qatar Airways,6012,16.5
5/29/2021,Citi PremierMiles,C104052,A1234000102,Vijay Sales,7011,36
9/3/2021,Citi PremierMiles,C105289,A1234000102,Ola,5944,75.13
11/27/2021,Citi PremierMiles,C164924,A1234000102,Malabar Gold,5814,16.9
12/4/2021,Citi PremierMiles,C199148,A1234000102,IRCTC,6012,44.26
2/15/2021,Citi PremierMiles,C106313,A1234000102,Uber,5651,63.8
12/13/2021,Citi PremierMiles,C128122,A1234000102,McDonald's,4121,77.3
1/3/2021,Citi PremierMiles,C107010,A1234000102,HPCL,5411,77.59
9/3/2021,Citi PremierMiles,C161389,A1234000102,PVR Cinemas,7011,36.62
10/18/2021,Citi PremierMiles,C150031,A1234000102,IndianOil,5651,39.96
5/2/2021,Citi PremierMiles,C153557,A1234000102,Shell,5944,24.3
6/29/2021,Citi PremierMiles,C190310,A1234000102,Singapore Airlines,6012,76.36
4/23/2021,Citi PremierMiles,C158574,A1234000102,PhonePe,5651,34.16
1/6/2021,Citi PremierMiles,C172617,A1234000102,ITC Hotels,4511,53.7
6/19/2021,Citi PremierMiles,C116523,A1234000102,Croma,5311,91.87
9/12/2021,Citi PremierMiles,C136646,A1234000102,INOX,4121,10.6
7/26/2021,Citi PremierMiles,C153777,A1234000102,BookMyShow,4511,87.95
9/1/2021,Citi PremierMiles,C115160,A1234000102,Decathlon,4121,77.32
11/10/2021,Citi PremierMiles,C139674,A1234000102,Flipkart,4121,68.7
2/18/2021,Citi PremierMiles,C160403,A1234000102,BookMyShow,4722,47
3/1/2021,Citi PremierMiles,C197602,A1234000102,BookMyShow,5651,66.78
9/9/2021,Citi PremierMiles,C151151,A1234000102,INOX,5732,96.3
7/25/2021,Citi PremierMiles,C194556,A1234000102,Singapore Airlines,5411,18.67
4/25/2021,Citi PremierMiles,C118537,A1234000102,Uber,4511,16.2
10/10/2021,Citi PremierMiles,C193869,A1234000102,Adidas,4722,41
10/21/2021,Citi PremierMiles,C142214,A1234000102,Amazon,4121,19.4
7/23/2021,Citi PremierMiles,C130324,A1234000102,PVR Cinemas,4722,93.5
10/18/2021,Citi PremierMiles,C170901,A1234000102,MakeMyTrip,4511,81.6
3/2/2021,Citi PremierMiles,C140218,A1234000102,Marriott,7011,24.41
10/11/2021,Citi PremierMiles,C169388,A1234000102,Decathlon,5816,44
6/6/2021,Citi PremierMiles,C151510,A1234000102,Croma,5651,47.8
3/20/2021,Citi PremierMiles,C118144,A1234000102,Yatra,7011,96.84
9/29/2021,Citi PremierMiles,C175550,A1234000102,BookMyShow,7011,40
2/4/2021,Citi PremierMiles,C141181,A1234000102,Big Bazaar,6012,53.69
9/9/2021,Citi PremierMiles,C105924,A1234000102,Reliance Fresh,5732,58.13
8/19/2021,Citi PremierMiles,C154876,A1234000102,KFC,5651,81.1
1/22/2021,Citi PremierMiles,C144128,A1234000102,BPCL,5541,88.98
3/20/2021,Citi PremierMiles,C116865,A1234000102,Google Play,7011,71
5/16/2021,Citi PremierMiles,C132252,A1234000102,Uber,5311,43.1
1/31/2021,Citi PremierMiles,C112640,A1234000102,Emirates,5411,30.8
11/19/2021,Citi PremierMiles,C101692,A1234000102,BPCL,7832,46.2
9/14/2021,Citi PremierMiles,C143052,A1234000102,Zara,5814,62.4
12/7/2021,Citi PremierMiles,C110972,A1234000102,Emirates,5651,79.78
9/29/2021,Citi PremierMiles,C183782,A1234000102,Apple,5732,97.3
11/12/2021,Citi PremierMiles,C149556,A1234000102,Shell,5732,89.5
6/4/2021,Citi PremierMiles,C185730,A1234000102,Big Bazaar,7832,81.68
3/28/2021,Citi PremierMiles,C112598,A1234000102,PharmEasy,5411,91.95
12/25/2021,Citi PremierMiles,C192278,A1234000102,CaratLane,6012,73.3
7/25/2021,Citi PremierMiles,C132830,A1234000102,Flipkart,5812,96
4/10/2021,Citi PremierMiles,C166112,A1234000102,Vijay Sales,5651,56.7
10/23/2021,Citi PremierMiles,C186933,A1234000102,Zara,5812,18.3
3/16/2021,Citi PremierMiles,C178050,A1234000102,BPCL,5311,76.4
9/23/2021,Citi PremierMiles,C181780,A1234000102,IndiGo,5541,96.3
1/30/2021,Citi PremierMiles,C179001,A1234000102,Ola,5814,12.82
1/16/2021,Citi PremierMiles,C184314,A1234000102,PVR Cinemas,5651,66.6
1/18/2021,Citi PremierMiles,C150798,A1234000102,DMart,4511,37.7
1/14/2021,Citi PremierMiles,C172772,A1234000102,Apollo Pharmacy,4511,46.8
8/16/2021,Citi PremierMiles,C154388,A1234000102,Uber,5541,93.54
7/29/2021,Citi PremierMiles,C169011,A1234000102,IndiGo,5655,40.4
9/3/2021,Citi PremierMiles,C131918,A1234000102,AJIO,5941,66.9
10/25/2021,Citi PremierMiles,C150044,A1234000102,Swiggy,4722,48.5
10/27/2021,Citi PremierMiles,C180003,A1234000102,Nike,6012,94.3
3/2/2021,Citi PremierMiles,C124474,A1234000102,Domino's,4511,43.5
4/19/2021,Citi PremierMiles,C169989,A1234000102,MakeMyTrip,4722,19.04
7/4/2021,Citi PremierMiles,C157777,A1234000102,Zara,6012,48.12
3/11/2021,Citi PremierMiles,C121285,A1234000102,Croma,7011,46.9
6/22/2021,Citi PremierMiles,C188530,A1234000102,Zomato,5912,90.56
8/4/2021,Citi PremierMiles,C178719,A1234000102,Zomato,5732,40.2
4/24/2021,Citi PremierMiles,C126489,A1234000102,IndiGo,7011,36.8
4/1/2021,Citi PremierMiles,C119081,A1234000102,Singapore Airlines,5732,47
4/9/2021,Citi PremierMiles,C186445,A1234000102,Vijay Sales,5732,72.9
12/2/2021,Citi PremierMiles,C117635,A1234000102,Marriott,5651,48.43
9/29/2021,Citi PremierMiles,C145698,A1234000102,IRCTC,5541,57.5
1/3/2021,Citi PremierMiles,C115806,A1234000102,IndianOil,7011,74.62
1/31/2021,Citi PremierMiles,C147939,A1234000102,Amazon,6012,12.4
9/12/2021,Citi PremierMiles,C142009,A1234000102,1mg,5732,22.12
9/13/2021,Citi PremierMiles,C182898,A1234000102,Google Play,4121,75.98
12/20/2021,Citi PremierMiles,C183570,A1234000102,Airbnb,7011,92.54
9/24/2021,Citi PremierMiles,C174190,A1234000102,Qatar Airways,5944,88.9
6/11/2021,Citi PremierMiles,C191787,A1234000102,Vistara,5541,74.3
7/21/2021,Citi PremierMiles,C159608,A1234000102,Adidas,4121,99.34
6/17/2021,Citi PremierMiles,C165978,A1234000102,Domino's,5411,87.6
11/29/2021,Citi PremierMiles,C163103,A1234000102,IRCTC,5541,73.12
5/5/2021,Citi PremierMiles,C141151,A1234000102,H&M,5732,68.24
6/19/2021,Citi PremierMiles,C130602,A1234000102,DMart,6012,87.63
12/9/2021,Citi PremierMiles,C121436,A1234000102,Zomato,5732,90.1
2/2/2021,Citi PremierMiles,C137646,A1234000102,1mg,5651,34.93
2/13/2021,Citi PremierMiles,C144479,A1234000102,Flipkart,4722,87.71
5/13/2021,Citi PremierMiles,C152891,A1234000102,Reliance Fresh,5541,63.5
1/5/2021,Citi PremierMiles,C161345,A1234000102,H&M,7832,10
9/27/2021,Citi PremierMiles,C153623,A1234000102,PhonePe,6012,27.93
4/18/2021,Citi PremierMiles,C128509,A1234000102,Tanishq,5732,80.9
3/15/2021,Citi PremierMiles,C187155,A1234000102,BookMyShow,4511,41.1
4/30/2021,Citi PremierMiles,C184826,A1234000102,Flipkart,4511,86.71
10/29/2021,Citi PremierMiles,C108153,A1234000102,Apollo Pharmacy,4511,64.8
5/7/2021,Citi PremierMiles,C132323,A1234000102,Croma,4511,99.8
1/3/2021,Citi PremierMiles,C138525,A1234000102,Nike,4511,79.5
3/9/2021,Citi PremierMiles,C173689,A1234000102,Qatar Airways,5651,18.5
11/2/2021,Citi PremierMiles,C180884,A1234000102,Yatra,4511,86.23
2/21/2021,Citi PremierMiles,C111391,A1234000102,BookMyShow,5411,70.4
11/28/2021,Citi PremierMiles,C182723,A1234000102,IndiGo,7832,30.03
9/19/2021,Citi PremierMiles,C120605,A1234000102,Emirates,4511,57.02
2/12/2021,Citi PremierMiles,C197942,A1234000102,Apple,5541,24.6
7/28/2021,Citi PremierMiles,C199866,A1234000102,PhonePe,5541,43.94
7/11/2021,Citi PremierMiles,C165994,A1234000102,PhonePe,5651,77.77
9/13/2021,Citi PremierMiles,C132047,A1234000102,AJIO,4121,51.25
7/14/2021,Citi PremierMiles,C197019,A1234000102,Malabar Gold,5732,70.19
7/9/2021,Citi PremierMiles,C156447,A1234000102,IndianOil,7011,91.83
8/23/2021,Citi PremierMiles,C143461,A1234000102,Swiggy,5814,73.83
1/7/2021,Citi PremierMiles,C141393,A1234000102,Croma,7832,18.38
7/31/2021,Citi PremierMiles,C195262,A1234000102,Big Bazaar,5541,47.53
6/19/2021,Citi PremierMiles,C126870,A1234000102,Malabar Gold,4722,38.8
10/28/2021,Citi PremierMiles,C195610,A1234000102,HPCL,5732,53.5
8/28/2021,Citi PremierMiles,C116831,A1234000102,Ola,5941,91.6
12/19/2021,Citi PremierMiles,C119150,A1234000102,Apollo Pharmacy,4112,41.2
4/5/2021,Citi PremierMiles,C155206,A1234000102,Apple,5912,77.5
5/12/2021,Citi PremierMiles,C178952,A1234000102,Rapido,5812,52.6
11/5/2021,Citi PremierMiles,C174904,A1234000102,Rapido,5655,86.22
12/18/2021,Citi PremierMiles,C123952,A1234000102,Taj Hotels,5541,31.45
8/10/2021,Citi PremierMiles,C102264,A1234000102,Malabar Gold,4511,57.63
6/2/2021,Citi PremierMiles,C193426,A1234000102,Big Bazaar,7011,67.5
1/26/2021,Citi PremierMiles,C138871,A1234000102,Adidas,4511,44.3
1/13/2021,Citi PremierMiles,C194878,A1234000102,Reliance Fresh,5311,61.27
8/15/2021,Citi PremierMiles,C120394,A1234000102,AJIO,4722,37
3/10/2021,Citi PremierMiles,C100013,A1234000102,Amazon,5814,99.85
1/15/2021,Citi PremierMiles,C186411,A1234000102,AJIO,5651,72.5
8/13/2021,Citi PremierMiles,C164831,A1234000102,IRCTC,5541,67.3
12/1/2021,Citi PremierMiles,C146202,A1234000102,Apple,4121,95
5/17/2021,Citi PremierMiles,C156908,A1234000102,Shell,4722,50.1
8/10/2021,Citi PremierMiles,C159359,A1234000102,Marriott,5651,99.3
1/5/2021,Citi PremierMiles,C157172,A1234000102,Vistara,6012,18.19
4/12/2021,Citi PremierMiles,C133776,A1234000102,BPCL,5651,99.9
6/4/2021,Citi PremierMiles,C196739,A1234000102,CaratLane,4511,75.48
9/2/2021,Citi PremierMiles,C176003,A1234000102,Tanishq,4121,62.77
9/27/2021,Citi PremierMiles,C176287,A1234000102,Amazon,4121,42.44
4/10/2021,Citi PremierMiles,C108564,A1234000102,Adidas,5816,28.5
2/8/2021,Citi PremierMiles,C107799,A1234000102,Vijay Sales,5944,99.4
2/4/2021,Citi PremierMiles,C131145,A1234000102,Apollo Pharmacy,5944,31.4
12/28/2021,Citi Prestige,C107816,A1234000103,IndianOil,5814,90.1
12/22/2021,Citi Prestige,C191859,A1234000103,Reliance Fresh,7011,15.19
2/3/2021,Citi Prestige,C150400,A1234000103,Rapido,5732,82.9
4/17/2021,Citi Prestige,C150744,A1234000103,Vistara,5411,89.12
10/21/2021,Citi Prestige,C146423,A1234000103,Tanishq,5912,32.3
11/5/2021,Citi Prestige,C199030,A1234000103,Domino's,5541,98.89
8/4/2021,Citi Prestige,C148690,A1234000103,PhonePe,6012,43.8
1/11/2021,Citi Prestige,C104613,A1234000103,Ola,5816,24.41
1/15/2021,Citi Prestige,C197698,A1234000103,MakeMyTrip,5411,48.17
4/29/2021,Citi Prestige,C180866,A1234000103,Airbnb,5311,98.5
1/17/2021,Citi Prestige,C114056,A1234000103,Google Play,5411,20.33
1/7/2021,Citi Prestige,C121991,A1234000103,Paytm,5941,73.05
7/29/2021,Citi Prestige,C180722,A1234000103,CaratLane,5311,22.38
7/12/2021,Citi Prestige,C186004,A1234000103,HPCL,4511,72.4
10/10/2021,Citi Prestige,C121148,A1234000103,CaratLane,5812,24
6/5/2021,Citi Prestige,C171223,A1234000103,HPCL,7011,95.87
5/8/2021,Citi Prestige,C198291,A1234000103,Marriott,7832,93.14
5/4/2021,Citi Prestige,C176945,A1234000103,1mg,5541,99.57
8/17/2021,Citi Prestige,C160749,A1234000103,Apollo Pharmacy,5311,89.93
1/5/2021,Citi Prestige,C122160,A1234000103,Rapido,5651,45.1
11/28/2021,Citi Prestige,C149409,A1234000103,Swiggy,5812,52.38
2/4/2021,Citi Prestige,C172581,A1234000103,Myntra,7832,38.6
12/10/2021,Citi Prestige,C134366,A1234000103,Google Play,5651,54.8
2/19/2021,Citi Prestige,C116025,A1234000103,Zomato,5651,31.65
9/27/2021,Citi Prestige,C157030,A1234000103,Big Bazaar,5912,97.4
1/27/2021,Citi Prestige,C167910,A1234000103,Yatra,4121,48.02
10/20/2021,Citi Prestige,C122157,A1234000103,Marriott,5732,40.57
9/3/2021,Citi Prestige,C139648,A1234000103,Swiggy,5311,95.1
4/6/2021,Citi Prestige,C169775,A1234000103,Uber,4511,41.6
5/22/2021,Citi Prestige,C149467,A1234000103,Marriott,5651,48.35
5/11/2021,Citi Prestige,C188265,A1234000103,Singapore Airlines,7832,67.1
1/11/2021,Citi Prestige,C115508,A1234000103,IndiGo,5732,76.5
10/2/2021,Citi Prestige,C165349,A1234000103,IndianOil,5816,48.7
8/24/2021,Citi Prestige,C155720,A1234000103,IRCTC,7011,30.2
10/14/2021,Citi Prestige,C194341,A1234000103,Malabar Gold,5912,66.6
6/4/2021,Citi Prestige,C120885,A1234000103,Apple,7011,25.48
2/27/2021,Citi Prestige,C149429,A1234000103,Uber,5816,66.31
3/19/2021,Citi Prestige,C107016,A1234000103,1mg,5651,68.5
6/14/2021,Citi Prestige,C193835,A1234000103,Paytm,5655,68.1
8/15/2021,Citi Prestige,C150946,A1234000103,Tanishq,4722,42.03
4/5/2021,Citi Prestige,C181202,A1234000103,Uber,5655,46.1
10/24/2021,Citi Prestige,C178076,A1234000103,McDonald's,5541,34.1
4/3/2021,Citi Prestige,C111268,A1234000103,Google Play,5944,81.82
5/1/2021,Citi Prestige,C131220,A1234000103,Yatra,5655,75.2
6/25/2021,Citi Prestige,C184479,A1234000103,PhonePe,4121,72.91
5/31/2021,Citi Prestige,C101962,A1234000103,Uber,5944,98.4
4/6/2021,Citi Prestige,C135220,A1234000103,Malabar Gold,5912,90.7
2/21/2021,Citi Prestige,C102997,A1234000103,H&M,4121,49
1/29/2021,Citi Prestige,C133017,A1234000103,Nike,4112,79
1/19/2021,Citi Prestige,C195908,A1234000103,Malabar Gold,5541,68.6
3/2/2021,Citi Prestige,C122676,A1234000103,CaratLane,4511,58.9
11/2/2021,Citi Prestige,C153796,A1234000103,Uber,7832,22.74
11/28/2021,Citi Prestige,C164011,A1234000103,ITC Hotels,5655,54.92
12/17/2021,Citi Prestige,C110214,A1234000103,Apollo Pharmacy,5814,29.7
3/18/2021,Citi Prestige,C147787,A1234000103,Apollo Pharmacy,7011,83.56
3/6/2021,Citi Prestige,C150190,A1234000103,Reliance Fresh,7011,77.27
6/3/2021,Citi Prestige,C175906,A1234000103,Myntra,5411,26.3
6/5/2021,Citi Prestige,C106499,A1234000103,Emirates,6012,18.2
8/7/2021,Citi Prestige,C190296,A1234000103,Yatra,7011,19.9
3/22/2021,Citi Prestige,C113025,A1234000103,BookMyShow,4511,81.3
3/15/2021,Citi Prestige,C175425,A1234000103,Reliance Fresh,4511,95.7
10/27/2021,Citi Prestige,C142688,A1234000103,PharmEasy,4511,36.36
10/6/2021,Citi Prestige,C103841,A1234000103,IndiGo,5814,19.9
7/5/2021,Citi Prestige,C130510,A1234000103,Paytm,5411,74.4
7/21/2021,Citi Prestige,C175490,A1234000103,Booking.com,7832,57.5
9/3/2021,Citi Prestige,C149069,A1234000103,Ola,6012,65.1
12/5/2021,Citi Prestige,C193133,A1234000103,H&M,6012,55.7
5/25/2021,Citi Prestige,C163887,A1234000103,Croma,5541,83.7
8/28/2021,Citi Prestige,C171666,A1234000103,Zomato,4511,63.22
3/19/2021,Citi Prestige,C124112,A1234000103,Reliance Fresh,4121,83
11/3/2021,Citi Prestige,C144373,A1234000103,Ola,7011,69.85
12/4/2021,Citi Prestige,C172092,A1234000103,Shell,5944,72.32
12/31/2021,Citi Prestige,C179664,A1234000103,HPCL,5912,77.02
1/10/2021,Citi Prestige,C111057,A1234000103,PhonePe,5944,62.6
11/12/2021,Citi Prestige,C136495,A1234000103,Amazon,5812,42.73
5/3/2021,Citi Prestige,C140121,A1234000103,Marriott,5912,46.1
7/1/2021,Citi Prestige,C114076,A1234000103,Singapore Airlines,4511,12.03
5/4/2021,Citi Prestige,C166555,A1234000103,Decathlon,4121,13.4
12/22/2021,Citi Prestige,C102351,A1234000103,MakeMyTrip,4121,52.3
5/25/2021,Citi Prestige,C108490,A1234000103,Croma,4121,83
7/10/2021,Citi Prestige,C146456,A1234000103,H&M,4511,74.35
7/31/2021,Citi Prestige,C141687,A1234000103,Singapore Airlines,7011,45
10/12/2021,Citi Prestige,C134845,A1234000103,ITC Hotels,7011,53.63
3/27/2021,Citi Prestige,C172785,A1234000103,McDonald's,5732,86.3
11/12/2021,Citi Prestige,C171213,A1234000103,AJIO,5411,81.67
4/15/2021,Citi Prestige,C175995,A1234000103,IndianOil,5944,65.52
3/29/2021,Citi Prestige,C183238,A1234000103,CaratLane,4511,87.3
8/7/2021,Citi Prestige,C150784,A1234000103,McDonald's,7832,99.1
10/6/2021,Citi Prestige,C154591,A1234000103,Decathlon,5814,66.68
5/30/2021,Citi Prestige,C188071,A1234000103,Amazon,5311,98.2
6/8/2021,Citi Prestige,C129911,A1234000103,McDonald's,4511,17.1
3/30/2021,Citi Prestige,C113423,A1234000103,PhonePe,5411,80.6
4/10/2021,Citi Prestige,C155493,A1234000103,Swiggy,4511,18.74
3/31/2021,Citi Prestige,C177142,A1234000103,CaratLane,6012,30.2
10/7/2021,Citi Prestige,C152756,A1234000103,Airbnb,5541,40.86
6/28/2021,Citi Prestige,C158203,A1234000103,Airbnb,5651,20.62
4/1/2021,Citi Prestige,C109062,A1234000103,BPCL,5732,75.15
4/25/2021,Citi Prestige,C149783,A1234000103,BookMyShow,5912,41.8
5/21/2021,Citi Prestige,C170996,A1234000103,Zomato,5944,25.34
3/9/2021,Citi Prestige,C117295,A1234000103,Nike,5816,29.5
9/15/2021,Citi Prestige,C178449,A1234000103,Swiggy,4511,12.2
9/26/2021,Citi Prestige,C132896,A1234000103,PVR Cinemas,6012,97.4
5/23/2021,Citi Prestige,C103279,A1234000103,Decathlon,4511,96.55
8/5/2021,Citi Prestige,C167866,A1234000103,Vijay Sales,5541,33.15
2/2/2021,Citi Prestige,C131338,A1234000103,Myntra,7011,73.63
12/31/2021,Citi Prestige,C169773,A1234000103,KFC,5541,14.2
11/15/2021,Citi Prestige,C193926,A1234000103,IndiGo,5411,41.8
4/13/2021,Citi Prestige,C164426,A1234000103,PhonePe,5944,71.53
10/31/2021,Citi Prestige,C125883,A1234000103,AJIO,5655,30.7
4/13/2021,Citi Prestige,C180197,A1234000103,Marriott,5411,40.86
4/12/2021,Citi Prestige,C134672,A1234000103,Uber,5944,21.93
3/3/2021,Citi Prestige,C115173,A1234000103,INOX,4722,23.77
6/22/2021,Citi Prestige,C163775,A1234000103,Flipkart,5912,10.57
1/22/2021,Citi Prestige,C184987,A1234000103,IndianOil,7011,40.81
7/10/2021,Citi Prestige,C121685,A1234000103,Nike,5814,48.7
12/1/2021,Citi Prestige,C128509,A1234000103,IndiGo,5411,48.5
11/28/2021,Citi Prestige,C196649,A1234000103,Singapore Airlines,7832,35.92
10/5/2021,Citi Prestige,C148866,A1234000103,Yatra,5941,58.4
10/31/2021,Citi Prestige,C151488,A1234000103,BPCL,7832,12.31
10/5/2021,Citi Prestige,C147309,A1234000103,Nike,5311,46.92
4/6/2021,Citi Prestige,C163798,A1234000103,Amazon,5651,65.77
2/8/2021,Citi Prestige,C102948,A1234000103,Taj Hotels,6012,79.5
11/14/2021,Citi Prestige,C127780,A1234000103,H&M,4121,100.3
10/5/2021,Citi Prestige,C181132,A1234000103,Yatra,5816,49.98
4/9/2021,Citi Prestige,C194632,A1234000103,BookMyShow,5732,95.5
3/31/2021,Citi Prestige,C114665,A1234000103,Ola,4722,93.4
9/6/2021,Citi Prestige,C168773,A1234000103,1mg,4511,22.66
12/6/2021,Citi Prestige,C150160,A1234000103,Nike,7011,55.57
8/4/2021,Citi Prestige,C163895,A1234000103,AJIO,7011,30.41
1/24/2021,Citi Prestige,C198355,A1234000103,KFC,5651,82.2
6/21/2021,Citi Prestige,C161247,A1234000103,Apple,6012,76.89
1/4/2021,Citi Prestige,C172901,A1234000103,DMart,5651,98.57
11/8/2021,Citi Prestige,C194718,A1234000103,Amazon,5311,15.4
9/11/2021,Citi Prestige,C196030,A1234000103,Vijay Sales,5912,49.4
10/21/2021,Citi Prestige,C129452,A1234000103,Ola,4112,43.17
12/23/2021,Citi Prestige,C116842,A1234000103,Myntra,7011,69.7
4/2/2021,Citi Prestige,C166514,A1234000103,Amazon,5655,58.3
8/2/2021,Citi Prestige,C144408,A1234000103,Vijay Sales,4511,61.9
1/19/2021,Citi Prestige,C136841,A1234000103,Taj Hotels,4722,22.92
8/9/2021,Citi Prestige,C128271,A1234000103,Vistara,5655,95.6
3/25/2021,Citi Prestige,C166844,A1234000103,Myntra,7011,39.57
5/5/2021,Citi Prestige,C100845,A1234000103,Domino's,5812,45.78
7/29/2021,Citi Prestige,C169438,A1234000103,Big Bazaar,5812,30.8
5/19/2021,Citi Prestige,C178632,A1234000103,Qatar Airways,5411,37.6
6/2/2021,Citi Prestige,C185266,A1234000103,Booking.com,7011,44.46
1/17/2021,Citi Prestige,C171262,A1234000103,Decathlon,5655,33.71
8/21/2021,Citi Prestige,C183513,A1234000103,Booking.com,5814,51.3
3/11/2021,Citi Prestige,C149845,A1234000103,Swiggy,4121,85.8
8/15/2021,Citi Prestige,C144587,A1234000103,Emirates,5541,86.8
9/8/2021,Citi Prestige,C139776,A1234000103,Tanishq,5732,65.7
4/10/2021,Citi Prestige,C101799,A1234000103,Qatar Airways,7011,60.3
10/24/2021,Citi Prestige,C129933,A1234000103,PVR Cinemas,5655,64.8
10/16/2021,Citi Prestige,C113118,A1234000103,BPCL,5812,55.9
11/27/2021,Citi Prestige,C199780,A1234000103,ITC Hotels,4121,16.46
7/5/2021,Citi Prestige,C161224,A1234000103,Emirates,5411,19.3
8/7/2021,Citi Prestige,C199830,A1234000103,INOX,5912,53.55
8/16/2021,Citi Prestige,C161217,A1234000103,Taj Hotels,7011,16.72
11/18/2021,Citi Prestige,C141521,A1234000103,Ola,4511,21.8
5/17/2021,Citi Prestige,C108289,A1234000103,HPCL,4722,66.9
11/17/2021,Citi Prestige,C175967,A1234000103,Malabar Gold,7832,96.04
5/9/2021,Citi Prestige,C180254,A1234000103,IndiGo,5655,13.2
10/1/2021,Citi Prestige,C149105,A1234000103,Reliance Fresh,5941,64.8
1/5/2021,Citi Prestige,C131975,A1234000103,Paytm,5541,51.2
2/8/2021,Citi Prestige,C187993,A1234000103,Shell,5912,13.59
2/28/2021,Citi Prestige,C176456,A1234000103,Zara,5541,81
3/27/2021,Citi Prestige,C130802,A1234000103,DMart,5941,74.12
2/12/2021,Citi Prestige,C132762,A1234000103,Amazon,5816,95
10/22/2021,Citi Prestige,C145207,A1234000103,Apollo Pharmacy,4722,70.41
10/31/2021,Citi Prestige,C131782,A1234000103,Vistara,5732,75.1
2/16/2021,Citi Prestige,C133652,A1234000103,Apple,4511,42.8
12/18/2021,Citi Prestige,C180162,A1234000103,Airbnb,5912,62.7
7/5/2021,Citi Prestige,C132032,A1234000103,Swiggy,5651,66.46
